| classification_id |                          user_name | user_id |              created_at | subject_ids |              x |                  y | frame |
|          32935028 |                            diegotr |       1 | 2017-03-09 17:37:48 UTC |     6495836 |    59.56275177 |      361.539245605 |     0 |
|          32935028 |                            diegotr |       1 | 2017-03-09 17:37:48 UTC |     6495836 |  64.7127151489 |      358.103820801 |     1 |
|          32935028 |                            diegotr |       1 | 2017-03-09 17:37:48 UTC |     6495836 |   56.128868103 |      365.834838867 |     2 |
|          32935028 |                            diegotr |       1 | 2017-03-09 17:37:48 UTC |     6495836 |  57.8449401855 |      361.539245605 |     3 |
|          32935051 |                            Bechade |       1 | 2017-03-09 17:37:54 UTC |     6517010 |     471.796875 |              156.0 |     0 |
|          32935051 |                            Bechade |       1 | 2017-03-09 17:37:54 UTC |     6517010 |     472.796875 |              156.0 |     1 |
|          32935051 |                            Bechade |       1 | 2017-03-09 17:37:54 UTC |     6517010 |     469.796875 |              158.0 |     2 |
|          32935051 |                            Bechade |       1 | 2017-03-09 17:37:54 UTC |     6517010 |     469.796875 |              158.0 |     3 |
|          32935102 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:38:07 UTC |     6367217 |      291.84375 |              172.0 |     1 |
|          32935145 |                            NataUkr |       1 | 2017-03-09 17:38:20 UTC |     6569908 |  507.701629639 |      83.9469146729 |     0 |
|          32935145 |                            NataUkr |       1 | 2017-03-09 17:38:20 UTC |     6569908 |  509.405792236 |       80.117225647 |     1 |
|          32935145 |                            NataUkr |       1 | 2017-03-09 17:38:20 UTC |     6569908 |  503.871917725 |      80.6150894165 |     2 |
|          32935145 |                            NataUkr |       1 | 2017-03-09 17:38:20 UTC |     6569908 |  499.831573486 |      84.4447784424 |     3 |
|          32935189 |                            diegotr |       1 | 2017-03-09 17:38:33 UTC |     6508827 |  271.629394531 |      117.603118896 |     0 |
|          32935189 |                            diegotr |       1 | 2017-03-09 17:38:33 UTC |     6508827 |  261.326019287 |      121.040405273 |     1 |
|          32935189 |                            diegotr |       1 | 2017-03-09 17:38:33 UTC |     6508827 |  260.467987061 |      116.745040894 |     2 |
|          32935189 |                            diegotr |       1 | 2017-03-09 17:38:33 UTC |     6508827 |  265.619659424 |      118.462898254 |     3 |
|          32935190 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:38:33 UTC |     6046354 |         468.75 |              177.0 |     0 |
|          32935190 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:38:33 UTC |     6046354 |      487.84375 |              173.0 |     1 |
|          32935190 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:38:33 UTC |     6046354 |      472.84375 |              177.0 |     3 |
|          32935190 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:38:33 UTC |     6046354 |         475.75 |              172.0 |     2 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       295.3125 |               15.0 |     0 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       296.3125 |               15.0 |     1 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       295.3125 |               15.0 |     2 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       294.3125 |               17.0 |     3 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       510.3125 |              357.0 |     0 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       484.3125 |              357.0 |     1 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       155.3125 |              463.0 |     3 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       149.3125 |              463.0 |     0 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       149.3125 |              463.0 |     1 |
|          32935226 | not-logged-in-bc35aa6c53fc895906fe |       1 | 2017-03-09 17:38:43 UTC |     5971020 |       149.3125 |              463.0 |     2 |
|          32935358 | not-logged-in-6bd537964528fda6b6f7 |       1 | 2017-03-09 17:39:24 UTC |     6042259 |  329.716217041 |       324.31817627 |     1 |
|          32935358 | not-logged-in-6bd537964528fda6b6f7 |       1 | 2017-03-09 17:39:24 UTC |     6042259 |  331.946014404 |      335.053070068 |     3 |
|          32935358 | not-logged-in-6bd537964528fda6b6f7 |       1 | 2017-03-09 17:39:24 UTC |     6042259 |  277.435577393 |      252.144943237 |     0 |
|          32935383 |                            diegotr |       1 | 2017-03-09 17:39:32 UTC |     6535470 |  253.598495483 |      391.629180908 |     0 |
|          32935383 |                            diegotr |       1 | 2017-03-09 17:39:32 UTC |     6535470 |  253.598495483 |      390.771118164 |     1 |
|          32935383 |                            diegotr |       1 | 2017-03-09 17:39:32 UTC |     6535470 |  245.014648438 |      389.913146973 |     2 |
|          32935383 |                            diegotr |       1 | 2017-03-09 17:39:32 UTC |     6535470 |  244.153182983 |       395.06652832 |     3 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    354.3515625 |               83.0 |     0 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    356.2421875 |               82.0 |     1 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    353.3515625 |               85.0 |     2 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    351.2421875 |               85.0 |     3 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    352.3515625 |              477.0 |     2 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    348.3515625 |              476.0 |     0 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    351.2421875 |              475.0 |     1 |
|          32935434 |                          ibcrystal |       1 | 2017-03-09 17:39:48 UTC |     5974388 |    351.2421875 |              477.0 |     3 |
|          32935440 | not-logged-in-f4a66d92586fee030858 |       1 | 2017-03-09 17:39:50 UTC |     6339299 |     305.796875 |              286.0 |     2 |
|          32935440 | not-logged-in-f4a66d92586fee030858 |       1 | 2017-03-09 17:39:50 UTC |     6339299 |     305.796875 |              282.0 |     3 |
|          32935440 | not-logged-in-f4a66d92586fee030858 |       1 | 2017-03-09 17:39:50 UTC |     6339299 |     302.796875 |              282.0 |     1 |
|          32935440 | not-logged-in-f4a66d92586fee030858 |       1 | 2017-03-09 17:39:50 UTC |     6339299 |     301.796875 |              280.0 |     0 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     469.796875 |              367.0 |     0 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     469.796875 |              367.0 |     1 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     470.796875 |              369.0 |     2 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     471.796875 |              369.0 |     3 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     182.796875 |              485.0 |     0 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     182.796875 |              484.0 |     2 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     182.796875 |              484.0 |     3 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     179.796875 |              484.0 |     1 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     119.796875 |              201.0 |     1 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     120.796875 |              201.0 |     2 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     121.796875 |              201.0 |     3 |
|          32935789 |                       Brain_boy128 |       1 | 2017-03-09 17:41:32 UTC |     6294550 |     121.796875 |              204.0 |     0 |
|          32935828 | not-logged-in-61f3e9f2a9673fd4cbd1 |       1 | 2017-03-09 17:41:43 UTC |     6359362 |     466.796875 |               77.0 |     3 |
|          32935828 | not-logged-in-61f3e9f2a9673fd4cbd1 |       1 | 2017-03-09 17:41:43 UTC |     6359362 |     466.796875 |               77.0 |     0 |
|          32935828 | not-logged-in-61f3e9f2a9673fd4cbd1 |       1 | 2017-03-09 17:41:43 UTC |     6359362 |     466.796875 |               77.0 |     1 |
|          32935828 | not-logged-in-61f3e9f2a9673fd4cbd1 |       1 | 2017-03-09 17:41:43 UTC |     6359362 |     466.796875 |               77.0 |     2 |
|          32935843 |                       Brain_boy128 |       1 | 2017-03-09 17:41:48 UTC |     6394242 |     461.796875 |              445.0 |     3 |
|          32935843 |                       Brain_boy128 |       1 | 2017-03-09 17:41:48 UTC |     6394242 |     461.796875 |              445.0 |     0 |
|          32935843 |                       Brain_boy128 |       1 | 2017-03-09 17:41:48 UTC |     6394242 |     461.796875 |              445.0 |     1 |
|          32935843 |                       Brain_boy128 |       1 | 2017-03-09 17:41:48 UTC |     6394242 |     461.796875 |              445.0 |     2 |
|          32935854 |                            diegotr |       1 | 2017-03-09 17:41:50 UTC |     6552016 |  224.406219482 |      235.288757324 |     1 |
|          32935854 |                            diegotr |       1 | 2017-03-09 17:41:50 UTC |     6552016 |  202.086883545 |      224.980117798 |     2 |
|          32935854 |                            diegotr |       1 | 2017-03-09 17:41:50 UTC |     6552016 |  147.136169434 |      173.432525635 |     3 |
|          32935854 |                            diegotr |       1 | 2017-03-09 17:41:50 UTC |     6552016 |  69.6528778076 |      151.948760986 |     0 |
|          32935871 | not-logged-in-2a89b4fa91ac03fd5c4e |       1 | 2017-03-09 17:41:56 UTC |     5995529 |     267.796875 |               80.0 |     0 |
|          32935899 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:42:03 UTC |     6364538 |      114.84375 |               11.0 |     3 |
|          32935899 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:42:03 UTC |     6364538 |         110.75 |               15.0 |     2 |
|          32935899 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:42:03 UTC |     6364538 |         106.75 |               11.0 |     0 |
|          32935899 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:42:03 UTC |     6364538 |      115.84375 |               11.0 |     1 |
|          32935966 |                              mimil |       1 | 2017-03-09 17:42:19 UTC |     6491671 |  160.554077148 |      383.351348877 |     1 |
|          32935966 |                              mimil |       1 | 2017-03-09 17:42:19 UTC |     6491671 |  162.986495972 |      379.702728271 |     3 |
|          32935966 |                              mimil |       1 | 2017-03-09 17:42:19 UTC |     6491671 |  240.824325562 |      196.054046631 |     0 |
|          32935966 |                              mimil |       1 | 2017-03-09 17:42:19 UTC |     6491671 |  243.256759644 |      199.702697754 |     2 |
|          32935974 |                        fourthwatch |       1 | 2017-03-09 17:42:21 UTC |     6044861 |     184.796875 |              443.0 |     3 |
|          32935974 |                        fourthwatch |       1 | 2017-03-09 17:42:21 UTC |     6044861 |     183.796875 |              444.0 |     0 |
|          32935974 |                        fourthwatch |       1 | 2017-03-09 17:42:21 UTC |     6044861 |     180.796875 |              445.0 |     1 |
|          32935974 |                        fourthwatch |       1 | 2017-03-09 17:42:21 UTC |     6044861 |     182.796875 |              444.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    429.3515625 |              408.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    428.2421875 |              399.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    429.2421875 |              399.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    431.3515625 |              403.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     32.3515625 |              136.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     21.3515625 |              128.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     35.2421875 |              125.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     33.2421875 |              129.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    163.3515625 |               86.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    226.3515625 |              142.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    335.3515625 |              200.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    429.3515625 |              134.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    524.3515625 |              131.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     89.3515625 |               31.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     89.2421875 |               34.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    157.2421875 |               86.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    160.2421875 |                9.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    160.3515625 |               13.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    234.2421875 |              141.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    340.2421875 |              202.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    439.2421875 |              129.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    524.2421875 |              133.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    233.2421875 |              243.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    236.3515625 |              245.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    139.2421875 |              273.0 |     1 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    133.3515625 |              276.0 |     0 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    151.2421875 |                5.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    153.2421875 |               79.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    330.2421875 |              203.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    139.2421875 |              280.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    148.3515625 |               10.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     95.3515625 |               29.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     91.2421875 |               36.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     55.2421875 |               61.0 |     3 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |     51.3515625 |               67.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    170.3515625 |               86.0 |     2 |
|          32936060 |                           jackrb54 |       1 | 2017-03-09 17:42:44 UTC |     5942068 |    333.3515625 |              205.0 |     2 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      184.84375 |              165.0 |     3 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      334.84375 |              270.0 |     3 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      511.84375 |              188.0 |     3 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         330.75 |              271.0 |     2 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         172.75 |              172.0 |     2 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         510.75 |              185.0 |     2 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         389.75 |                0.0 |     2 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      392.84375 |                6.0 |     3 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      386.84375 |                7.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      189.84375 |              169.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      163.84375 |              222.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      172.84375 |               95.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      334.84375 |              282.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |      516.84375 |              180.0 |     1 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         185.75 |              166.0 |     0 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         155.75 |              235.0 |     0 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         389.75 |               15.0 |     0 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         519.75 |              180.0 |     0 |
|          32936146 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:12 UTC |     6006446 |         335.75 |              274.0 |     0 |
|          32936149 |                           graham_d |       1 | 2017-03-09 17:43:13 UTC |     6419548 |  351.516662598 |      72.5666656494 |     0 |
|          32936149 |                           graham_d |       1 | 2017-03-09 17:43:13 UTC |     6419548 |  351.516662598 |      71.5666656494 |     1 |
|          32936149 |                           graham_d |       1 | 2017-03-09 17:43:13 UTC |     6419548 |  351.516662598 |      73.5666656494 |     2 |
|          32936149 |                           graham_d |       1 | 2017-03-09 17:43:13 UTC |     6419548 |  351.516662598 |      71.5666656494 |     3 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  48.1382522583 |      350.110717773 |     0 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  47.9275741577 |      352.025543213 |     1 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  390.895935059 |      396.067047119 |     0 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  392.600097656 |      397.981903076 |     1 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  44.3085594177 |      360.182800293 |     2 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  46.0127296448 |      358.267944336 |     3 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  387.066253662 |      402.309448242 |     2 |
|          32936191 |                            NataUkr |       1 | 2017-03-09 17:43:25 UTC |     6546314 |  383.025878906 |      404.224304199 |     3 |
|          32936223 |                            diegotr |       1 | 2017-03-09 17:43:33 UTC |     6592731 |  195.215652466 |      505.911956787 |     1 |
|          32936223 |                            diegotr |       1 | 2017-03-09 17:43:33 UTC |     6592731 |  189.205932617 |      506.771697998 |     2 |
|          32936223 |                            diegotr |       1 | 2017-03-09 17:43:33 UTC |     6592731 |   185.77204895 |      508.489471436 |     3 |
|          32936223 |                            diegotr |       1 | 2017-03-09 17:43:33 UTC |     6592731 |  195.215652466 |      507.629730225 |     0 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |         357.75 |              134.0 |     2 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |         488.75 |                5.0 |     2 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      495.84375 |                8.0 |     1 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      352.84375 |              140.0 |     1 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      459.84375 |              258.0 |     1 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      499.84375 |              222.0 |     1 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      125.84375 |              247.0 |     1 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      361.84375 |              141.0 |     3 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      490.84375 |                5.0 |     3 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      462.84375 |              247.0 |     3 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      513.84375 |              207.0 |     3 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |      135.84375 |              244.0 |     3 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |         460.75 |              251.0 |     2 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |         389.75 |              162.0 |     2 |
|          32936272 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:43:46 UTC |     6009670 |         126.75 |              251.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    327.3515625 |              309.0 |     0 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    303.2421875 |              303.0 |     1 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    500.3515625 |              232.0 |     0 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    517.2421875 |              216.0 |     1 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    470.2421875 |               70.0 |     1 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    458.3515625 |               90.0 |     0 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |     43.3515625 |               16.0 |     0 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |     65.2421875 |               26.0 |     1 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |     41.3515625 |               22.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    510.3515625 |              226.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    308.3515625 |              313.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    303.2421875 |              308.0 |     3 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    513.2421875 |              219.0 |     3 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    457.2421875 |               78.0 |     3 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    464.3515625 |              143.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    497.3515625 |              472.0 |     2 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    510.2421875 |              462.0 |     3 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    511.3515625 |              459.0 |     0 |
|          32936291 |                           jackrb54 |       1 | 2017-03-09 17:43:52 UTC |     6021046 |    514.2421875 |              438.0 |     1 |
|          32936405 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:44:20 UTC |     6044508 |      152.84375 |              319.0 |     3 |
|          32936405 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:44:20 UTC |     6044508 |         143.75 |              324.0 |     2 |
|          32936405 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:44:20 UTC |     6044508 |         146.75 |              326.0 |     0 |
|          32936405 | not-logged-in-5c89858324a91711b1df |       1 | 2017-03-09 17:44:20 UTC |     6044508 |      148.84375 |              320.0 |     1 |
|          32936573 |                       Benjamin_Lis |       1 | 2017-03-09 17:44:57 UTC |     5977289 |     459.796875 |              173.0 |     3 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  92.4459686279 |      463.621673584 |     0 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  93.6621856689 |      461.189208984 |     2 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  93.6621856689 |      461.189208984 |     3 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  93.6621856689 |      461.189208984 |     1 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  161.770294189 |      428.351348877 |     0 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  161.770294189 |      428.351348877 |     2 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  161.770294189 |      428.351348877 |     3 |
|          32936595 |                              mimil |       1 | 2017-03-09 17:45:02 UTC |     6587035 |  161.770294189 |      428.351348877 |     1 |
|          32936626 |                          sbusz2017 |       1 | 2017-03-09 17:45:09 UTC |     6567160 |          117.0 |              442.0 |     2 |
|          32936626 |                          sbusz2017 |       1 | 2017-03-09 17:45:09 UTC |     6567160 |          116.0 |              443.0 |     3 |
|          32936626 |                          sbusz2017 |       1 | 2017-03-09 17:45:09 UTC |     6567160 |          116.0 |              443.0 |     0 |
|          32936626 |                          sbusz2017 |       1 | 2017-03-09 17:45:09 UTC |     6567160 |          116.0 |              443.0 |     1 |
